Повітряна Тривога Де Ракета,https://uk.tgstat.com/channel/@raketyukraine,https://t.me/raketyukraine
Хуевый Херсон,https://uk.tgstat.com/channel/@hueviy_kherson1,https://t.me/hueviy_kherson1
🇺🇦 УКРАЇНА ЗНАКОМСТВА ДЕВУШКИ,https://uk.tgstat.com/channel/@pornokhabsk_slivy8,https://t.me/pornokhabsk_slivy8
Львів повістки,https://uk.tgstat.com/channel/@rozdayut_dee,https://t.me/rozdayut_dee
чи здох путін?,https://uk.tgstat.com/channel/@putin_countdown,https://t.me/putin_countdown
К2 54 ОМБр,https://uk.tgstat.com/channel/@k_2_54,https://t.me/k_2_54
Опознай хохла по чубу,https://uk.tgstat.com/channel/@chub_detection,https://t.me/chub_detection
ЗЕЛЕНСЬКИЙ в Telegram,https://uk.tgstat.com/channel/MG8xNrL-Ii02MTBi,https://t.me/joinchat/MG8xNrL-Ii02MTBi
Повестки Харьков,https://uk.tgstat.com/channel/@kharkiv_povestka,https://t.me/kharkiv_povestka
Вручают повестки Одесса и область,https://uk.tgstat.com/channel/@povestkiodessaa,https://t.me/povestkiodessaa
Повестки Одесса,https://uk.tgstat.com/channel/@povestki,https://t.me/povestki
🚨 ПОВІТРЯНА ТРИВОГА 🚨 КАРТА ❗️,https://uk.tgstat.com/channel/@vozdushnaya_trevogaa,https://t.me/vozdushnaya_trevogaa
Українська Волонтерська Служба,https://uk.tgstat.com/channel/@VolunteerCountry,https://t.me/VolunteerCountry
честный господин Орлов🎄,https://uk.tgstat.com/channel/gQ_kUtDr2n83M2My,https://t.me/joinchat/gQ_kUtDr2n83M2My
ПРУФ | ЗАПОРОЖЬЕ 🇺🇦 ЗАПОРІЖЖЯ,https://uk.tgstat.com/channel/@noviny_novostii,https://t.me/noviny_novostii
Списки знайдених та полонених,https://uk.tgstat.com/channel/@znaydeno_ua,https://t.me/znaydeno_ua
Проект «Хочу жить»,https://uk.tgstat.com/channel/@hochu_zhyt,https://t.me/hochu_zhyt
Атеш,https://uk.tgstat.com/channel/@atesh_ua,https://t.me/atesh_ua
💵 Crypto arbitrage by Jacob | АРБИТРАЖ КРИПТОВАЛЮТ | Р2Р СВЯЗКИ,https://uk.tgstat.com/channel/@scalpjacob,https://t.me/scalpjacob
💡Світло Сумщина,https://uk.tgstat.com/channel/@svitlosumschina,https://t.me/svitlosumschina
Украина Сегодня | Сьогодні,https://uk.tgstat.com/channel/AAAAAE1z6RdihHkFEb0u7A,https://t.me/joinchat/AAAAAE1z6RdihHkFEb0u7A
Повістки Київ / Повестки Киев,https://uk.tgstat.com/channel/@povistky_kiev,https://t.me/povistky_kiev
Crazy Shit,https://uk.tgstat.com/channel/zgVdoUBqeR83MmJi,https://t.me/joinchat/zgVdoUBqeR83MmJi
Дружини Захисникiв за правду,https://uk.tgstat.com/channel/@dryzhinizcy,https://t.me/dryzhinizcy
Білий Дім 🗽,https://uk.tgstat.com/channel/PFyFiSbnE00xM2U6,https://t.me/joinchat/PFyFiSbnE00xM2U6
Повестка🇺🇦Запорожья,https://uk.tgstat.com/channel/@povestkazpchat,https://t.me/povestkazpchat
Vladislav team 💲,https://uk.tgstat.com/channel/@psyx_tg,https://t.me/psyx_tg
Правый Берег Киева,https://uk.tgstat.com/channel/bYu8oEh2h_g0YWNi,https://t.me/joinchat/bYu8oEh2h_g0YWNi
Солідарний друг | Тернопіль | Повістки,https://uk.tgstat.com/channel/@solidary_friend_ternopil,https://t.me/solidary_friend_ternopil
Мирне Небо Харкова,https://uk.tgstat.com/channel/@myrne_nebo_kh,https://t.me/myrne_nebo_kh
🔥 АНОНІМНО ЧЕРНІГІВ 🔥,https://uk.tgstat.com/channel/@ChernigovAnonimno,https://t.me/ChernigovAnonimno
Повістки Житомир / Повестки Житомир,https://uk.tgstat.com/channel/@povistkizhytomyr,https://t.me/povistkizhytomyr
Supermiya 2.0 Start: 26-fevral,https://uk.tgstat.com/channel/@superxotira_masterklass,https://t.me/superxotira_masterklass
Где ракета?,https://uk.tgstat.com/channel/@radar_rakett,https://t.me/radar_rakett
ПРИЗОВА ГОНКА від UPSIDE 🏁,https://uk.tgstat.com/channel/NM39YJ6vSLdlMGQy,https://t.me/joinchat/NM39YJ6vSLdlMGQy
Маріуполь.Спротив 🤫,https://uk.tgstat.com/channel/@mrplsprotyv,https://t.me/mrplsprotyv
СБК,https://uk.tgstat.com/channel/nPvccurtDQ8zYmQy,https://t.me/joinchat/nPvccurtDQ8zYmQy
Лови Новини,https://uk.tgstat.com/channel/@lovynovyny,https://t.me/lovynovyny
🤫,https://uk.tgstat.com/channel/Fy3PoEJ_Yu9jZTA6,https://t.me/joinchat/Fy3PoEJ_Yu9jZTA6
Українські ави та меми | ukraners,https://uk.tgstat.com/channel/@ukraners,https://t.me/ukraners
Повестки Дня Одесса | Новости,https://uk.tgstat.com/channel/@povestki_odessa,https://t.me/povestki_odessa
Інформатор Херсон 🇺🇦,https://uk.tgstat.com/channel/@informator_kherson,https://t.me/informator_kherson
ЖДУНЫ 👤Запорожской губернии🇷🇺,https://uk.tgstat.com/channel/@mltinforus,https://t.me/mltinforus
🇺🇦 Заробіток для України ️,https://uk.tgstat.com/channel/i3C43MsWVM44OTIy,https://t.me/joinchat/i3C43MsWVM44OTIy
ЧВК Б.О.М.Ж🫡,https://uk.tgstat.com/channel/@bomjpmk,https://t.me/bomjpmk
Ховайся! Повістки.Киïв,https://uk.tgstat.com/channel/@kiev148811,https://t.me/kiev148811
Можливості ЮА | Тесла,https://uk.tgstat.com/channel/9bNEL_byJ3IxYWUy,https://t.me/joinchat/9bNEL_byJ3IxYWUy
Помощь Украинским пленным,https://uk.tgstat.com/channel/@PomoshUkrainskimPlennim,https://t.me/PomoshUkrainskimPlennim
Налетел Ураган,https://uk.tgstat.com/channel/fPdUqRJZDHBiZTli,https://t.me/joinchat/fPdUqRJZDHBiZTli
Шлях,https://uk.tgstat.com/channel/@Viezd_shlyah0,https://t.me/Viezd_shlyah0
Повестки Днепр,https://uk.tgstat.com/channel/@dnipro_povestka,https://t.me/dnipro_povestka
Повістки Вінниця / Повестки Винница,https://uk.tgstat.com/channel/@povistky_vinnytsya_ua,https://t.me/povistky_vinnytsya_ua
Черный Список,https://uk.tgstat.com/channel/@blacklist_now,https://t.me/blacklist_now
Digital Invest 📈,https://uk.tgstat.com/channel/AAAAAE_1h0eevdPD8xkI6Q,https://t.me/joinchat/AAAAAE_1h0eevdPD8xkI6Q
Где повестки Днепр?,https://uk.tgstat.com/channel/@agendaDnepr,https://t.me/agendaDnepr
Карітас Донецьк у м. Дніпро,https://uk.tgstat.com/channel/@caritas_dn,https://t.me/caritas_dn
Lira_Night,https://uk.tgstat.com/channel/@lira_night,https://t.me/lira_night
ДохідUA,https://uk.tgstat.com/channel/@kryptodohidua,https://t.me/kryptodohidua
1-й штурмовий батальйон 3 ОШБр,https://uk.tgstat.com/channel/@ShturmBat1,https://t.me/ShturmBat1
Скелети Шевчика і Ко,https://uk.tgstat.com/channel/@actual_energodar,https://t.me/actual_energodar
"47 Бригада ""Маґура""",https://uk.tgstat.com/channel/@ombr47,https://t.me/ombr47
Joker,https://uk.tgstat.com/channel/@Jokerwin1,https://t.me/Jokerwin1
Допомога ВПО від УВКБ ООН в м. Запоріжжя,https://uk.tgstat.com/channel/@unhcr_help_zaporizhzhia,https://t.me/unhcr_help_zaporizhzhia
Бавовна💥 | Радар,https://uk.tgstat.com/channel/@bawownaradar,https://t.me/bawownaradar
slotoking fun,https://uk.tgstat.com/channel/@slotoking_fun,https://t.me/slotoking_fun
Ховайся! Повістки.Одеса,https://uk.tgstat.com/channel/@hovaisaODE,https://t.me/hovaisaODE
БЮРО. МАРИУПОЛЬ. ⁉️,https://uk.tgstat.com/channel/@Mariupol_Buro,https://t.me/Mariupol_Buro
📈,https://uk.tgstat.com/channel/AAAAAEg2vCLsGVdSMHLyGQ,https://t.me/joinchat/AAAAAEg2vCLsGVdSMHLyGQ
Ultras Not Reds,https://uk.tgstat.com/channel/@ultrasnotreds2,https://t.me/ultrasnotreds2
Етикет,https://uk.tgstat.com/channel/@etiketua,https://t.me/etiketua
Повістки Полтава / Повестки Полтава,https://uk.tgstat.com/channel/@povistka_poltava,https://t.me/povistka_poltava
Допомога від УВКБ ООН у Сумській області,https://uk.tgstat.com/channel/@unhcr_help_sumy,https://t.me/unhcr_help_sumy
Суспільна думка — опитування України 🇺🇦,https://uk.tgstat.com/channel/ILYJP0R5lVpiZGZi,https://t.me/joinchat/ILYJP0R5lVpiZGZi
✙ СКАДОВСЬКИЙ ЗАХИСНИК 🇺🇦 ЛІВИЙ БЕРЕГ/ ОЛЕШКИ / ГОЛА ПРИСТАНЬ / КАЛАНЧАК / ЧАПЛИНКА / НОВА КАХОВКА / МЕЛІТОПОЛЬ/ БЕРДЯНСЬК,https://uk.tgstat.com/channel/@defender_skadovsk,https://t.me/defender_skadovsk
Виїзд за кордон. Перетин кордону.,https://uk.tgstat.com/channel/@viezdzakordoncomadmin,https://t.me/viezdzakordoncomadmin
Соломія Шевченко,https://uk.tgstat.com/channel/AAAAAEzcTNC7JkMUou52uw,https://t.me/joinchat/AAAAAEzcTNC7JkMUou52uw
Moon List,https://uk.tgstat.com/channel/@tothemoonlist,https://t.me/tothemoonlist
Там де я живу!,https://uk.tgstat.com/channel/@tamdey,https://t.me/tamdey
Черный Список Мариуполь,https://uk.tgstat.com/channel/@MRPL_BlackList,https://t.me/MRPL_BlackList
Распятие Шести,https://uk.tgstat.com/channel/@mangavers,https://t.me/mangavers
MyVolia🇺🇦,https://uk.tgstat.com/channel/@myvolia,https://t.me/myvolia
скачати відео з ютубa,https://uk.tgstat.com/channel/@skachatvideoyoutub,https://t.me/skachatvideoyoutub
#sell 1,https://uk.tgstat.com/channel/AAAAAFj1XI3Z-3Szt1eUFw,https://t.me/joinchat/AAAAAFj1XI3Z-3Szt1eUFw
