Планування,https://uk.tgstat.com/channel/slDYT4cFkCw2M2Vi,https://t.me/joinchat/slDYT4cFkCw2M2Vi
Гетьманські ☧ Пензлі,https://uk.tgstat.com/channel/@hetmans_brushes,https://t.me/hetmans_brushes
Кисти для Ibis Paint X,https://uk.tgstat.com/channel/@kisti_ibis,https://t.me/kisti_ibis
Projector,https://uk.tgstat.com/channel/@prjctr,https://t.me/prjctr
Roman Bolharov,https://uk.tgstat.com/channel/@bolharov,https://t.me/bolharov
Ne_znal_ai,https://uk.tgstat.com/channel/@ne_znal_ai,https://t.me/ne_znal_ai
Telegraf.Design,https://uk.tgstat.com/channel/@telegrafdesign,https://t.me/telegrafdesign
"WAYUP / Дизайн, сайты, фриланс",https://uk.tgstat.com/channel/@freelancewayup,https://t.me/freelancewayup
Колоскова🌾,https://uk.tgstat.com/channel/@koloskova_koloskova,https://t.me/koloskova_koloskova
Logolove,https://uk.tgstat.com/channel/@logoloveme,https://t.me/logoloveme
interfaces.prjctr,https://uk.tgstat.com/channel/@interfaces_prjctr,https://t.me/interfaces_prjctr
⏰🔥КREO STUDIO💡,https://uk.tgstat.com/channel/@kreo_studio,https://t.me/kreo_studio
SKVOT,https://uk.tgstat.com/channel/@skvot_io,https://t.me/skvot_io
Blender Venus,https://uk.tgstat.com/channel/@blender_venus,https://t.me/blender_venus
Мам! Я Моушн-Дизайнер,https://uk.tgstat.com/channel/@motion_richy,https://t.me/motion_richy
Designer Samovarov | UI UX Web Graphic Design Ukraine Kyiv,https://uk.tgstat.com/channel/@designer_samovarov,https://t.me/designer_samovarov
Toolbar — Для дизайну,https://uk.tgstat.com/channel/@toolbars,https://t.me/toolbars
Product Design * Motion in App,https://uk.tgstat.com/channel/@motioinapp,https://t.me/motioinapp
SPARK DESIGN,https://uk.tgstat.com/channel/@spark_ui,https://t.me/spark_ui
Дизайн-борщ,https://uk.tgstat.com/channel/@dsgnbr,https://t.me/dsgnbr
Creative Practice | Корисності з дизайну,https://uk.tgstat.com/channel/@creativepracticeua,https://t.me/creativepracticeua
Tregub Design Magazine,https://uk.tgstat.com/channel/@trgbmag,https://t.me/trgbmag
no’ve,https://uk.tgstat.com/channel/@noveua,https://t.me/noveua
UX/UI Design освіта 🎨 🇺🇦 | CURSOR.EDUCATION,https://uk.tgstat.com/channel/@junior_design,https://t.me/junior_design
🇺🇦CREO™ | Онлайн-освіта,https://uk.tgstat.com/channel/@creostudy,https://t.me/creostudy
"🇺🇦 IKSTINA FM: монтаж відео, Reels, TikTok🇺🇦",https://uk.tgstat.com/channel/@ikstina,https://t.me/ikstina
Графічний дизайн,https://uk.tgstat.com/channel/@graphic_designerisss,https://t.me/graphic_designerisss
Пан Лодзь розповідає,https://uk.tgstat.com/channel/@smrnv_live,https://t.me/smrnv_live
референс,https://uk.tgstat.com/channel/@press_f_its_ref,https://t.me/press_f_its_ref
"aleksgusakov journal • дизайн, брендинг, лідерство",https://uk.tgstat.com/channel/@aleksgusakovcom,https://t.me/aleksgusakovcom
Не боги горшки ліплять,https://uk.tgstat.com/channel/@nebohy,https://t.me/nebohy
"Сподобалось | дизайн, референси, Behance, Dribbble, Instagram",https://uk.tgstat.com/channel/@mespodobalos,https://t.me/mespodobalos
Степанов Live ️🔥️,https://uk.tgstat.com/channel/@stepanovgo,https://t.me/stepanovgo
Фігма Україна,https://uk.tgstat.com/channel/g7O_2PW6-Lg4NWU6,https://t.me/joinchat/g7O_2PW6-Lg4NWU6
Алексей Савченко,https://uk.tgstat.com/channel/@alexey_savchenko,https://t.me/alexey_savchenko
Продизайн,https://uk.tgstat.com/channel/@prodesign_in_ua,https://t.me/prodesign_in_ua
Малей Дизайн,https://uk.tgstat.com/channel/@webium_design,https://t.me/webium_design
Ейдос,https://uk.tgstat.com/channel/@eidosworld,https://t.me/eidosworld
🍒 !! • 𝔪𝔞𝔰𝔥𝔫𝔨𝔰_𝔰 . 🎸,https://uk.tgstat.com/channel/@mashnks_s,https://t.me/mashnks_s
epamdesignkyiv,https://uk.tgstat.com/channel/@epam_design,https://t.me/epam_design
ХЕЛПЕР 🇺🇦,https://uk.tgstat.com/channel/@ua_HELPER_ua,https://t.me/ua_HELPER_ua
creators.prjctr,https://uk.tgstat.com/channel/@creators_prjctr,https://t.me/creators_prjctr
KreoBank │ Референси │ Креативи │ Ідеї для реклами │ Натхнення | Банери | Графічний дизайн | Реклама,https://uk.tgstat.com/channel/@kreobank,https://t.me/kreobank
Потужні презентації,https://uk.tgstat.com/channel/@presentperf,https://t.me/presentperf
POPEL,https://uk.tgstat.com/channel/@telepopel,https://t.me/telepopel
🟣 𝗗𝗲𝗽𝗼𝘅 𝗗𝗲𝘀𝗶𝗴𝗻 🟣,https://uk.tgstat.com/channel/@depox0,https://t.me/depox0
"юх дизайн 🇺🇦 | Figma, memes, articles and tips",https://uk.tgstat.com/channel/@uh_design_ua,https://t.me/uh_design_ua
Футбол LIVE,https://uk.tgstat.com/channel/@livefootball09,https://t.me/livefootball09
Fonts Google & Quotes,https://uk.tgstat.com/channel/@fonts_google,https://t.me/fonts_google
Behance Україна,https://uk.tgstat.com/channel/A1S0lU3gU2ViMWMy,https://t.me/joinchat/A1S0lU3gU2ViMWMy
Webdeezee,https://uk.tgstat.com/channel/@webdeezee,https://t.me/webdeezee
Codebridge Design,https://uk.tgstat.com/channel/@codebridgedesign,https://t.me/codebridgedesign
VESTAV - інтер'єр та декор,https://uk.tgstat.com/channel/@vestavua,https://t.me/vestavua
Ваш Капітан С🫡,https://uk.tgstat.com/channel/@yourcapitan,https://t.me/yourcapitan
The Rolling Fonts,https://uk.tgstat.com/channel/@therollingfonts,https://t.me/therollingfonts
ajay - про дизайн 🥷,https://uk.tgstat.com/channel/@ajay_design,https://t.me/ajay_design
Дизайн фішки | UX/UI дизайн і не тільки,https://uk.tgstat.com/channel/@design_fishki,https://t.me/design_fishki
Aninix | UI animation in Figma,https://uk.tgstat.com/channel/@aninix,https://t.me/aninix
NeZnalDomashka,https://uk.tgstat.com/channel/@NeZnalDomashka,https://t.me/NeZnalDomashka
